home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,player_id,player,squad,start
Huesca,Celta Vigo,1615122000,22,es ESP,FW,25-090,78,1,0,0,0,3,2,0,0,25,0,0,0,0.2,0.2,0.0,0,0,8,15,53.3,0,7,1,2,0,0b90bb97,Santi Mina,Celta Vigo,True
Huesca,Celta Vigo,1615122000,21,ar ARG,RM,29-063,12,0,0,0,0,1,0,0,0,8,1,1,0,0.0,0.0,0.0,1,0,1,2,50.0,0,4,0,0,0,3ca6106c,Augusto Solari,Celta Vigo,False
Huesca,Celta Vigo,1615122000,6,es ESP,"AM,CM",27-060,90,0,1,0,0,0,0,0,0,58,1,0,0,0.0,0.0,0.5,5,1,42,51,82.4,5,23,1,1,1,12c50af5,Denis Suárez,Celta Vigo,True
Huesca,Celta Vigo,1615122000,9,es ESP,"LM,CM",34-143,78,1,1,0,0,1,1,0,0,30,0,1,1,0.1,0.1,0.1,3,1,16,21,76.2,3,16,0,2,1,b2d0ec1b,Nolito,Celta Vigo,True
Huesca,Celta Vigo,1615122000,12,ar ARG,FW,29-358,12,0,0,0,0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,b39a793e,Facundo Ferreyra,Celta Vigo,False
Huesca,Celta Vigo,1615122000,23,es ESP,RM,24-059,73,0,0,0,0,3,2,0,0,30,1,0,0,0.5,0.5,0.0,3,2,13,18,72.2,0,14,0,2,1,c9e39d91,Brais Méndez,Celta Vigo,True
Huesca,Celta Vigo,1615122000,4,mx MEX,CB,29-190,17,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,3,0,0,0,27a013f7,Néstor Araujo,Celta Vigo,False
Huesca,Celta Vigo,1615122000,8,es ESP,"DM,CM",22-032,90,1,0,0,0,1,1,0,0,58,2,0,1,0.1,0.1,0.0,0,0,42,52,80.8,1,29,0,0,0,ed5c5fa3,Fran Beltrán,Celta Vigo,True
Huesca,Celta Vigo,1615122000,19,es ESP,LB,23-319,90,0,0,0,0,0,0,0,0,49,1,0,2,0.0,0.0,0.0,0,0,29,39,74.4,0,15,0,0,0,2f3e911a,Aarón Martín,Celta Vigo,True
Huesca,Celta Vigo,1615122000,24,co COL,CB,28-284,90,0,0,0,0,0,0,0,0,51,1,0,2,0.0,0.0,0.0,0,0,35,42,83.3,1,19,0,0,0,b233e8e4,Jeison Murillo,Celta Vigo,True
Huesca,Celta Vigo,1615122000,18,gh GHA,CB,25-159,90,0,0,0,0,0,0,0,0,67,1,0,0,0.0,0.0,0.0,1,1,50,59,84.7,3,39,2,0,0,18abe173,Joseph Aidoo,Celta Vigo,True
Huesca,Celta Vigo,1615122000,2,es ESP,RB,29-258,90,1,0,0,0,1,1,1,0,80,2,2,3,0.1,0.1,0.0,1,0,50,64,78.1,6,31,3,1,1,cb574619,Hugo Mallo,Celta Vigo,True
Huesca,Celta Vigo,1615122000,13,es ESP,GK,25-225,44,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,12,17,70.6,0,10,0,0,0,967f34d3,Rubén Blanco,Celta Vigo,True
Huesca,Celta Vigo,1615122000,1,es ESP,GK,23-241,46,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,12,26,46.2,0,12,0,0,0,cde52ef5,Iván Villar,Celta Vigo,False
Atlético Madrid,Real Madrid,1615130100,9,fr FRA,FW,33-078,90,1,0,0,0,8,4,0,0,65,1,0,0,1.2,1.2,0.0,3,1,41,49,83.7,2,29,2,3,0,70d74ece,Karim Benzema,Real Madrid,True
Atlético Madrid,Real Madrid,1615130100,11,es ESP,LW,25-045,59,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.1,4,0,19,26,73.1,1,18,1,0,0,45af8a54,Marco Asensio,Real Madrid,True
Atlético Madrid,Real Madrid,1615130100,15,uy URU,LW,22-228,31,0,0,0,0,1,1,0,0,30,0,1,1,0.0,0.0,0.0,3,0,23,26,88.5,3,20,0,1,1,0959c2a2,Federico Valverde,Real Madrid,False
Atlético Madrid,Real Madrid,1615130100,25,br BRA,RW,20-057,59,0,0,0,0,0,0,0,0,30,1,0,2,0.0,0.0,0.0,0,0,17,21,81.0,0,19,0,3,0,8f5e92a6,Rodrygo,Real Madrid,True
Atlético Madrid,Real Madrid,1615130100,20,br BRA,RW,20-238,31,0,0,0,0,1,0,0,0,17,0,0,1,0.0,0.0,0.4,1,0,9,12,75.0,3,12,0,1,0,7111d552,Vinicius Júnior,Real Madrid,False
Atlético Madrid,Real Madrid,1615130100,8,de GER,LM,31-062,90,0,0,0,0,2,1,0,0,114,0,0,2,0.1,0.1,0.0,7,0,97,107,90.7,15,73,4,1,1,6ce1f46f,Toni Kroos,Real Madrid,True
Atlético Madrid,Real Madrid,1615130100,14,br BRA,CM,29-012,90,0,1,0,0,1,1,0,0,95,6,2,1,0.0,0.0,0.6,4,1,64,79,81.0,4,40,0,1,0,4d224fe8,Casemiro,Real Madrid,True
Atlético Madrid,Real Madrid,1615130100,10,hr CRO,RM,35-179,90,0,0,0,0,2,0,0,0,85,1,1,0,0.1,0.1,0.0,3,0,69,80,86.3,6,50,0,1,1,6025fab1,Luka Modrić,Real Madrid,True
Atlético Madrid,Real Madrid,1615130100,23,fr FRA,LB,25-272,90,0,0,0,0,0,0,0,0,64,3,0,0,0.0,0.0,0.0,4,0,47,54,87.0,3,48,4,2,1,3cefcaef,Ferland Mendy,Real Madrid,True
Atlético Madrid,Real Madrid,1615130100,6,es ESP,CB,31-048,90,0,0,0,0,1,1,0,0,63,1,2,0,0.1,0.1,0.0,0,0,49,55,89.1,4,25,2,0,0,2946f9a1,Nacho,Real Madrid,True
Atlético Madrid,Real Madrid,1615130100,5,fr FRA,CB,27-316,90,0,0,0,0,0,0,1,0,65,0,1,0,0.0,0.0,0.0,0,0,53,61,86.9,1,37,0,0,0,9f8e9423,Raphaël Varane,Real Madrid,True
Atlético Madrid,Real Madrid,1615130100,17,es ESP,RB,29-249,90,0,0,0,0,2,0,0,0,106,4,1,2,0.0,0.0,0.1,6,0,82,91,90.1,6,60,3,1,1,fd51b456,Lucas Vázquez,Real Madrid,True
Atlético Madrid,Real Madrid,1615130100,1,be BEL,GK,28-300,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,32,36,88.9,0,24,0,0,0,1840e36d,Thibaut Courtois,Real Madrid,True
Real Sociedad,Levante,1615138200,11,es ESP,FW,33-227,90,0,0,0,0,1,0,0,0,29,1,0,0,0.0,0.0,0.1,4,0,15,20,75.0,3,19,3,0,0,4a478107,José Luis Morales,Levante,True
Real Sociedad,Levante,1615138200,21,es ESP,FW,22-220,69,0,0,0,0,1,0,1,0,18,0,0,0,0.0,0.0,0.1,1,0,7,14,50.0,0,12,2,0,0,0e5ddc7c,Dani Gómez,Levante,True
Real Sociedad,Levante,1615138200,9,es ESP,FW,30-063,21,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,1,0,0,0,0ae4e09a,Roger Martí,Levante,False
Real Sociedad,Levante,1615138200,10,mk MKD,"CM,LM",25-248,90,0,0,0,0,0,0,0,0,41,2,1,0,0.0,0.0,0.0,1,0,22,32,68.8,7,24,0,2,1,cac2537b,Enis Bardhi,Levante,True
Real Sociedad,Levante,1615138200,17,me MNE,CM,29-084,56,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,18,19,94.7,0,13,0,1,0,4442fbcd,Nikola Vukčević,Levante,True
Real Sociedad,Levante,1615138200,18,es ESP,RM,24-015,34,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,5,8,62.5,0,6,0,1,0,38ce1150,Jorge de Frutos,Levante,False
Real Sociedad,Levante,1615138200,16,es ESP,CM,29-349,69,0,0,0,0,0,0,1,0,41,0,1,3,0.0,0.0,0.0,0,0,23,31,74.2,0,24,0,1,1,ecd8c01e,Rubén Rochina,Levante,True
Real Sociedad,Levante,1615138200,25,ci CIV,CM,28-177,21,0,0,0,0,0,0,0,0,10,0,1,0,0.0,0.0,0.0,0,0,7,8,87.5,1,6,0,0,0,e208bcc8,Cheick Doukouré,Levante,False
Real Sociedad,Levante,1615138200,3,es ESP,LB,31-120,81,0,0,0,0,0,0,0,0,55,0,3,6,0.0,0.0,0.0,3,0,36,42,85.7,3,27,3,2,1,d4ef9ac5,Toño,Levante,True
Real Sociedad,Levante,1615138200,19,es ESP,LB,29-014,9,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,6,8,75.0,2,5,0,1,0,33a61a52,Carlos Clerc,Levante,False
Real Sociedad,Levante,1615138200,14,pt POR,CB,26-316,90,0,0,0,0,0,0,0,0,57,2,3,2,0.0,0.0,0.0,0,0,41,46,89.1,4,33,0,2,2,c67cd65c,Rúben Vezo,Levante,True
Real Sociedad,Levante,1615138200,6,cr CRC,CB,31-277,90,0,0,0,0,1,0,0,0,56,0,2,1,0.1,0.1,0.0,2,0,32,41,78.0,1,26,0,0,0,aa0ac32d,Óscar Duarte,Levante,True
Real Sociedad,Levante,1615138200,23,es ESP,CB,33-315,56,0,0,0,0,0,0,0,0,33,2,0,1,0.0,0.0,0.0,1,0,25,30,83.3,3,21,0,0,0,6d8f8441,Coke,Levante,True
Real Sociedad,Levante,1615138200,12,mq MTQ,CM,25-146,34,0,0,0,0,1,0,0,0,17,1,1,1,0.0,0.0,0.0,0,0,10,13,76.9,1,10,1,0,0,bbc19252,Mickael Malsa,Levante,False
Real Sociedad,Levante,1615138200,2,es ESP,RB,26-342,90,0,0,0,0,2,1,0,0,51,2,1,3,0.1,0.1,0.0,0,0,24,36,66.7,2,27,1,0,0,037dbd30,Son,Levante,True
Real Sociedad,Levante,1615138200,34,es ESP,GK,23-344,90,0,0,0,0,0,0,0,0,50,0,1,0,0.0,0.0,0.0,0,0,28,42,66.7,0,16,0,0,0,e1846dde,Cárdenas,Levante,True
Athletic Club,Granada,1615147200,23,es ESP,FW,38-319,90,1,0,0,0,3,2,0,0,38,0,0,0,1.1,1.1,0.1,1,0,19,29,65.5,1,26,0,0,0,43f71e77,Jorge Molina,Granada,True
Athletic Club,Granada,1615147200,10,es ESP,LW,29-014,81,0,1,0,0,1,0,0,0,44,1,1,2,0.3,0.3,0.9,3,1,20,30,66.7,2,23,4,4,4,c77a8043,Antonio Puertas,Granada,True
Athletic Club,Granada,1615147200,18,es ESP,LW,24-057,9,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,3,2,0,0,0,b7f2edff,Adrián Marín,Granada,False
Athletic Club,Granada,1615147200,14,es ESP,RW,26-246,59,0,0,0,0,2,1,0,0,54,0,1,3,0.1,0.1,0.3,1,0,22,39,56.4,5,36,8,0,0,f681a8ef,Fede Vico,Granada,True
Athletic Club,Granada,1615147200,24,br BRA,RW,25-027,31,0,0,0,0,0,0,0,0,10,0,1,1,0.0,0.0,0.0,1,1,4,7,57.1,2,7,1,1,1,5eebbfdf,Kenedy,Granada,False
Athletic Club,Granada,1615147200,12,pt POR,AM,21-109,59,0,0,0,0,1,0,0,0,29,0,0,0,0.0,0.0,0.1,5,0,21,24,87.5,4,22,1,1,1,41fb0f4e,Domingos Quina,Granada,True
Athletic Club,Granada,1615147200,9,es ESP,AM,35-284,31,0,0,0,0,0,0,0,0,14,0,1,0,0.0,0.0,0.0,0,0,8,11,72.7,0,5,0,0,0,9d66fbe3,Roberto Soldado,Granada,False
Athletic Club,Granada,1615147200,19,es ESP,DM,32-255,85,0,0,0,0,2,0,0,0,79,1,2,1,0.0,0.0,0.4,5,0,55,72,76.4,12,35,0,0,0,719384c1,Ángel Montoro,Granada,True
Athletic Club,Granada,1615147200,8,cm CMR,DM,23-193,5,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,2,0,0,0,3d688b46,Yan Brice Eteki,Granada,False
Athletic Club,Granada,1615147200,21,ve VEN,DM,23-052,90,0,0,0,0,2,0,1,0,54,3,1,0,0.1,0.1,0.1,2,0,31,42,73.8,8,21,0,1,1,5083a734,Yangel Herrera,Granada,True
Athletic Club,Granada,1615147200,17,es ESP,LB,31-164,45,0,0,0,0,1,0,0,0,37,0,1,0,0.0,0.0,0.0,1,0,27,32,84.4,2,22,1,0,0,7a538238,Quini,Granada,True
Athletic Club,Granada,1615147200,16,es ESP,LB,32-268,45,0,0,0,0,0,0,0,0,25,1,2,1,0.0,0.0,0.0,1,0,9,18,50.0,4,9,1,0,0,3624ce4c,Víctor Díaz,Granada,False
Athletic Club,Granada,1615147200,6,es ESP,CB,34-085,90,0,0,0,0,0,0,0,0,46,1,0,0,0.0,0.0,0.0,1,0,33,39,84.6,1,26,0,0,0,ea9b2ef9,Germán Sánchez,Granada,True
Athletic Club,Granada,1615147200,22,pt POR,CB,25-362,90,0,0,0,0,1,0,0,0,59,0,1,0,0.4,0.4,0.0,2,0,44,51,86.3,5,32,0,0,0,93090f69,Domingos Duarte,Granada,True
Athletic Club,Granada,1615147200,2,fr FRA,RB,27-349,90,0,0,0,0,0,0,0,0,65,1,2,1,0.0,0.0,0.0,1,0,46,56,82.1,6,29,3,0,0,45e17712,Dimitri Foulquier,Granada,True
Athletic Club,Granada,1615147200,1,pt POR,GK,27-028,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,19,27,70.4,0,11,0,0,0,ea83bfa6,Rui Silva,Granada,True
Real Betis,Alavés,1615233600,16,es ESP,FW,31-065,74,1,0,0,0,1,1,1,0,17,0,1,0,0.3,0.3,0.0,0,0,5,9,55.6,0,10,2,1,0,aed746df,Édgar Méndez,Alavés,True
Real Betis,Alavés,1615233600,21,es ESP,FW,24-302,16,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.1,2,0,2,3,66.7,0,0,0,0,0,355c883a,Martin Agirregabiria,Alavés,False
Real Betis,Alavés,1615233600,9,es ESP,FW,30-346,90,1,0,0,0,1,1,0,0,44,4,2,0,0.1,0.1,0.0,1,1,13,31,41.9,1,11,0,1,1,6265208f,Joselu,Alavés,True
Real Betis,Alavés,1615233600,11,es ESP,LM,27-143,85,0,0,0,0,0,0,0,0,30,1,2,2,0.0,0.0,0.0,1,1,10,19,52.6,4,10,2,5,4,eb3dd471,Luis Rioja,Alavés,True
Real Betis,Alavés,1615233600,17,es ESP,LM,23-360,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,49ea92be,Iñigo Córdoba,Alavés,False
Real Betis,Alavés,1615233600,19,es ESP,CM,34-316,90,0,0,0,0,0,0,0,0,23,2,2,2,0.0,0.0,0.0,1,1,11,16,68.8,1,1,0,0,0,05a4465d,Manu García,Alavés,True
Real Betis,Alavés,1615233600,6,ar ARG,CM,29-239,64,0,0,0,0,0,0,1,0,23,0,0,3,0.0,0.0,0.0,0,0,13,18,72.2,1,4,0,0,0,d637fc22,Rodrigo Battaglia,Alavés,True
Real Betis,Alavés,1615233600,8,es ESP,CM,33-145,26,0,0,0,0,0,0,0,0,11,3,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,4,0,0,0,e54bd0a2,Tomás Pina Isla,Alavés,False
Real Betis,Alavés,1615233600,37,uy URU,RM,19-078,65,0,0,0,0,1,1,0,0,12,0,1,0,0.4,0.4,0.0,0,0,3,4,75.0,0,8,0,0,0,ac7e7b1c,Facundo Pellistri,Alavés,True
Real Betis,Alavés,1615233600,20,es ESP,RM,28-016,25,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,0,0,3,6,50.0,1,1,1,1,0,29b61deb,Pere Pons,Alavés,False
Real Betis,Alavés,1615233600,3,es ESP,LB,25-141,90,0,1,0,0,0,0,0,0,39,5,2,1,0.0,0.0,0.3,1,1,16,27,59.3,2,9,2,1,1,1fe0492d,Rubén Duarte,Alavés,True
Real Betis,Alavés,1615233600,22,fr FRA,CB,29-292,90,0,0,0,0,1,0,0,0,28,1,0,2,0.1,0.1,0.0,0,0,10,14,71.4,2,1,0,0,0,6eaed4eb,Florian Lejeune,Alavés,True
Real Betis,Alavés,1615233600,5,es ESP,CB,31-123,90,0,0,0,0,0,0,0,0,27,1,1,3,0.0,0.0,0.0,0,0,11,16,68.8,1,7,0,0,0,b7c99b9b,Víctor Laguardia,Alavés,True
Real Betis,Alavés,1615233600,23,es ESP,RB,31-044,90,0,0,0,0,0,0,1,0,41,2,2,1,0.0,0.0,0.0,0,0,19,29,65.5,1,11,1,0,0,8db394aa,Ximo Navarro,Alavés,True
Real Betis,Alavés,1615233600,1,es ESP,GK,28-294,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,18,29,62.1,0,12,0,0,0,97852360,Fernando Pacheco,Alavés,True
Atlético Madrid,Athletic Club,1615399200,22,es ESP,FW,34-242,72,0,0,0,0,2,0,0,0,36,1,1,1,0.1,0.1,0.0,0,0,18,28,64.3,1,16,1,0,0,b418dbd4,Raúl García,Athletic Club,True
Atlético Madrid,Athletic Club,1615399200,20,es ESP,FW,23-161,18,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,1,0,0,57be54ec,Asier Villalibre,Athletic Club,False
Atlético Madrid,Athletic Club,1615399200,9,gh GHA,FW,26-268,90,0,1,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.5,2,1,18,24,75.0,0,16,3,1,0,6a99e0b1,Iñaki Williams,Athletic Club,True
Atlético Madrid,Athletic Club,1615399200,10,es ESP,LM,28-081,79,1,0,0,0,1,1,0,0,67,1,1,1,0.4,0.4,0.0,0,0,48,61,78.7,4,41,2,5,4,c05dfb74,Iker Muniain,Athletic Club,True
Atlético Madrid,Athletic Club,1615399200,2,es ESP,LM,22-176,11,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,5,7,71.4,0,8,0,0,0,b7d7f3bf,Jon Morcillo,Athletic Club,False
Atlético Madrid,Athletic Club,1615399200,6,es ESP,CM,27-293,58,0,0,0,0,0,0,1,0,49,0,2,0,0.0,0.0,0.0,0,0,38,45,84.4,1,31,0,0,0,b0fce72c,Mikel Vesga,Athletic Club,True
Atlético Madrid,Athletic Club,1615399200,14,es ESP,CM,30-290,32,0,0,0,0,0,0,0,0,23,0,0,1,0.0,0.0,0.0,0,0,20,20,100.0,3,9,0,0,0,240d3a0b,Dani García,Athletic Club,False
Atlético Madrid,Athletic Club,1615399200,8,es ESP,CM,25-131,72,0,0,0,0,0,0,0,0,65,1,1,1,0.0,0.0,0.0,1,0,54,60,90.0,2,32,0,1,1,88050721,Unai López,Athletic Club,True
Atlético Madrid,Athletic Club,1615399200,27,es ESP,CM,20-115,18,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,8,13,61.5,0,6,0,0,0,4112ace5,Unai Vencedor Paris,Athletic Club,False
Atlético Madrid,Athletic Club,1615399200,12,es ESP,RM,25-249,90,0,0,0,0,0,0,0,0,56,1,2,2,0.0,0.0,0.1,1,0,28,48,58.3,6,33,2,2,1,dc1c2fce,Álex Berenguer,Athletic Club,True
Atlético Madrid,Athletic Club,1615399200,17,es ESP,LB,31-028,90,0,0,0,0,0,0,0,0,96,0,0,1,0.0,0.0,0.1,2,0,79,95,83.2,8,61,4,0,0,b6e50615,Yuri Berchiche,Athletic Club,True
Atlético Madrid,Athletic Club,1615399200,5,es ESP,CB,26-045,90,0,0,0,0,0,0,0,0,90,0,3,1,0.0,0.0,0.0,0,0,73,79,92.4,6,52,1,0,0,3ecc11d8,Yeray Álvarez,Athletic Club,True
Atlético Madrid,Athletic Club,1615399200,3,es ESP,CB,24-039,90,0,0,0,0,1,1,0,0,58,1,1,2,0.1,0.1,0.0,0,0,44,52,84.6,2,26,0,2,2,be170419,Unai Núñez,Athletic Club,True
Atlético Madrid,Athletic Club,1615399200,18,es ESP,RB,31-330,79,0,0,0,0,0,0,1,0,71,3,1,0,0.0,0.0,0.0,1,1,50,60,83.3,5,40,8,1,0,9f323c71,Óscar de Marcos,Athletic Club,True
Atlético Madrid,Athletic Club,1615399200,21,es ESP,RB,29-030,11,0,0,0,0,0,0,0,0,18,2,0,0,0.0,0.0,0.0,0,0,14,15,93.3,2,10,1,0,0,37f1cf47,Ander Capa,Athletic Club,False
Atlético Madrid,Athletic Club,1615399200,1,es ESP,GK,23-272,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,17,23,73.9,0,10,0,0,0,5dcf3e90,Unai Simón,Athletic Club,True
Levante,Valencia,1615579200,9,fr FRA,FW,33-307,75,0,0,0,0,1,0,0,0,24,0,0,1,0.0,0.0,0.2,3,0,16,18,88.9,1,20,0,2,1,42276181,Kévin Gameiro,Valencia,True
Levante,Valencia,1615579200,11,it ITA,FW,23-068,15,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,a4fe8cda,Patrick Cutrone,Valencia,False
Levante,Valencia,1615579200,7,pt POR,AM,24-103,90,0,0,0,0,6,0,0,0,41,2,0,1,0.4,0.4,0.0,4,0,18,31,58.1,4,31,3,5,4,e6bc67d7,Gonçalo Guedes,Valencia,True
Levante,Valencia,1615579200,20,kr KOR,AM,20-021,62,0,0,0,0,0,0,0,0,25,0,1,1,0.0,0.0,0.1,2,0,16,20,80.0,4,18,2,4,3,8455ad90,Lee Kang-in,Valencia,True
Levante,Valencia,1615579200,21,es ESP,AM,24-026,28,0,0,0,0,1,1,1,0,11,0,0,1,0.2,0.2,0.0,1,0,2,5,40.0,0,8,0,0,0,0bc4e720,Manu Vallejo,Valencia,False
Levante,Valencia,1615579200,10,uy URU,CM,24-284,84,0,0,0,0,1,1,0,0,43,1,2,1,0.0,0.0,0.0,0,0,28,36,77.8,3,35,0,0,0,d3b888e3,Christian Oliva,Valencia,True
Levante,Valencia,1615579200,30,us USA,CM,18-103,6,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,2,3,66.7,0,4,0,0,0,b51b1b9c,Yunus Musah,Valencia,False
Levante,Valencia,1615579200,18,dk DEN,CM,31-285,90,0,0,0,0,0,0,0,0,58,0,1,0,0.0,0.0,0.1,3,0,47,56,83.9,11,42,2,0,0,d83bbc54,Daniel Wass,Valencia,True
Levante,Valencia,1615579200,3,es ESP,"WB,CB",23-111,90,0,0,0,0,0,0,1,0,54,1,0,1,0.0,0.0,0.1,2,0,47,51,92.2,5,35,1,1,1,8e088e04,Toni Lato,Valencia,True
Levante,Valencia,1615579200,2,pt POR,WB,22-003,84,0,0,0,0,1,0,0,0,47,1,2,1,0.0,0.0,0.1,2,0,27,39,69.2,2,25,4,1,0,c78b352d,Thierry Correia,Valencia,True
Levante,Valencia,1615579200,23,es ESP,WB,26-249,6,0,0,0,0,1,0,1,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,1,0,0,9038c2a1,Jason,Valencia,False
Levante,Valencia,1615579200,15,,CB,21-040,75,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,,45d96179,Hugo Guillamón,Valencia,True
Levante,Valencia,1615579200,16,es ESP,"WB,CB",22-086,15,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,0,0,c4dce677,Alejandro Blanco,Valencia,False
Levante,Valencia,1615579200,12,gn GUI,CB,24-083,90,0,0,0,0,0,0,1,0,83,0,1,0,0.0,0.0,0.0,0,0,67,79,84.8,1,53,1,1,1,d2110326,Mouctar Diakhaby,Valencia,True
Levante,Valencia,1615579200,5,br BRA,CB,30-106,90,0,0,0,0,0,0,0,0,87,3,3,3,0.0,0.0,0.0,2,0,68,80,85.0,11,58,1,0,0,b7ca5c51,Gabriel Paulista,Valencia,True
Levante,Valencia,1615579200,13,nl NED,GK,31-324,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,25,33,75.8,0,18,0,0,0,04ac8285,Jasper Cillessen,Valencia,True
Alavés,Cádiz,1615640400,18,es ESP,FW,35-205,82,0,0,0,0,3,0,0,0,26,0,0,0,0.3,0.3,0.0,0,0,9,19,47.4,0,12,0,0,0,63b0ca6b,Álvaro Negredo,Cádiz,True
Alavés,Cádiz,1615640400,12,rs SRB,FW,23-223,8,0,0,0,0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,d2aea9ac,Ivan Šaponjić,Cádiz,False
Alavés,Cádiz,1615640400,10,es ESP,LM,30-084,89,0,0,0,0,1,0,0,0,44,1,1,4,0.0,0.0,0.1,4,0,22,29,75.9,1,32,6,6,4,5496cc91,Alberto Perea,Cádiz,True
Alavés,Cádiz,1615640400,25,es ESP,LM,27-142,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,1,0,0,0,2ceb58ab,Jairo Izquierdo,Cádiz,False
Alavés,Cádiz,1615640400,2,dk DEN,CM,28-062,90,0,0,0,0,0,0,0,0,30,2,0,1,0.0,0.0,0.3,2,0,19,24,79.2,1,18,0,1,1,53520a67,Jens Jønsson,Cádiz,True
Alavés,Cádiz,1615640400,8,es ESP,CM,28-149,90,1,0,1,1,0,0,0,0,68,1,1,0,0.8,0.0,0.0,3,0,49,65,75.4,3,26,2,1,1,aa677a35,Álex Fernández,Cádiz,True
Alavés,Cádiz,1615640400,21,es ESP,RM,28-285,82,0,0,0,0,0,0,0,0,17,0,2,1,0.0,0.0,0.1,4,1,8,9,88.9,0,12,0,2,1,19b776e9,Rubén Sobrino,Cádiz,True
Alavés,Cádiz,1615640400,24,rs SRB,RM,28-115,8,0,0,0,0,1,0,0,0,7,0,0,0,0.3,0.3,0.0,0,0,6,6,100.0,1,5,1,0,0,04981123,Filip Malbašić,Cádiz,False
Alavés,Cádiz,1615640400,6,es ESP,DM,33-097,89,0,0,0,0,2,0,0,0,44,1,4,0,0.0,0.0,0.0,0,0,20,37,54.1,5,17,0,2,2,6f4c734d,José Mari,Cádiz,True
Alavés,Cádiz,1615640400,5,es ESP,DM,31-155,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,0,0,c46736ab,Jon Ander Garrido,Cádiz,False
Alavés,Cádiz,1615640400,22,uy URU,LB,29-067,90,0,0,0,0,0,0,0,0,59,2,1,0,0.0,0.0,0.1,2,0,37,51,72.5,5,25,3,3,3,db001fa9,Alfonso Espino,Cádiz,True
Alavés,Cádiz,1615640400,16,es ESP,CB,31-107,90,0,0,0,0,0,0,0,0,54,2,2,1,0.0,0.0,0.0,1,1,37,46,80.4,5,22,2,0,0,fe05804b,Cala,Cádiz,True
Alavés,Cádiz,1615640400,4,ar ARG,CB,30-063,5,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,b3b62f94,Marcos Mauro López Gutiérrez,Cádiz,True
Alavés,Cádiz,1615640400,7,es ESP,RB,29-348,85,0,0,0,0,0,0,1,0,41,1,0,0,0.0,0.0,0.0,0,0,15,34,44.1,0,18,1,0,0,405f267a,Salvi,Cádiz,False
Alavés,Cádiz,1615640400,3,es ESP,"CB,RB",27-213,90,0,0,0,0,1,0,1,0,45,0,3,0,0.1,0.1,0.0,0,0,28,37,75.7,0,18,0,1,1,72a84002,Fali,Cádiz,True
