home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,player_id,player,squad,start
Sassuolo,Venezia,1635004800,11,is ISL,"AM,LM",22-161,33,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,8,11,72.7,1,9,1,0,0,f209b81e,Arnór Sigurðsson,Venezia,False
Sassuolo,Venezia,1635004800,55,sr SUR,LB,28-133,90,0,0,0,0,0,0,0,0,39,1,1,1,0.0,0.0,0.0,0,0,24,33,72.7,1,25,0,0,0,c8d7131c,Ridgeciano Haps,Venezia,True
Sassuolo,Venezia,1635004800,32,it ITA,CB,25-306,90,0,0,0,0,1,0,0,0,60,2,0,0,0.1,0.1,0.0,1,0,49,55,89.1,1,45,0,0,0,4d1efb48,Pietro Ceccaroni,Venezia,True
Sassuolo,Venezia,1635004800,30,at AUT,CB,23-008,90,0,0,0,0,0,0,0,0,62,0,1,2,0.0,0.0,0.0,0,0,44,53,83.0,1,45,0,1,0,8abd174d,Michael Svoboda,Venezia,True
Sassuolo,Venezia,1635004800,22,ng NGA,RB,25-311,67,0,0,0,0,1,0,0,0,33,1,0,1,0.1,0.1,0.0,0,0,15,25,60.0,1,13,2,0,0,6af30900,Tyronne Ebuehi,Venezia,True
Sassuolo,Venezia,1635004800,7,it ITA,RB,26-088,23,0,0,0,0,0,0,0,0,17,0,1,1,0.0,0.0,0.0,0,0,10,13,76.9,1,6,1,2,1,eb0ec070,Pasquale Mazzocchi,Venezia,False
Sassuolo,Venezia,1635004800,88,ar ARG,GK,34-243,90,0,0,0,0,0,0,0,0,36,1,0,0,0.0,0.0,0.0,0,0,29,32,90.6,0,27,0,0,0,1e26e376,Sergio Romero,Venezia,True
Bologna,Milan,1635014700,11,se SWE,FW,40-020,90,1,1,0,0,4,2,0,0,62,0,0,0,0.4,0.4,0.1,5,1,43,53,81.1,7,43,1,2,1,4cde5509,Zlatan Ibrahimović,Milan,True
Bologna,Milan,1635014700,17,pt POR,"LW,LM",22-135,90,1,0,0,0,2,1,0,0,48,0,0,0,0.1,0.1,0.3,2,0,23,36,63.9,5,35,4,3,1,20730eae,Rafael Leão,Milan,True
Bologna,Milan,1635014700,7,es ESP,RW,26-278,45,0,0,0,0,1,0,0,0,38,2,0,1,0.1,0.1,0.0,3,1,27,29,93.1,2,19,2,1,0,130a7a3f,Samu Castillejo,Milan,True
Bologna,Milan,1635014700,56,be BEL,"RM,RW",22-118,45,0,0,0,0,0,0,1,0,25,1,0,1,0.0,0.0,0.0,0,0,18,20,90.0,2,11,1,4,2,ee251371,Alexis Saelemaekers,Milan,False
Bologna,Milan,1635014700,33,ba BIH,AM,28-016,59,0,0,0,0,0,0,0,0,22,0,1,1,0.0,0.0,0.0,1,0,16,19,84.2,0,6,0,0,0,817c6964,Rade Krunić,Milan,True
Bologna,Milan,1635014700,9,fr FRA,FW,35-023,31,0,0,0,0,1,1,0,0,1,0,0,0,0.1,0.1,0.0,0,0,0,0,,0,1,0,0,0,16ceb862,Olivier Giroud,Milan,False
Bologna,Milan,1635014700,4,dz ALG,"DM,CM",23-326,90,1,1,0,0,2,2,0,0,90,2,1,0,0.1,0.1,0.1,2,1,72,81,88.9,10,56,1,2,1,db092d3b,Ismaël Bennacer,Milan,True
Bologna,Milan,1635014700,8,it ITA,DM,21-168,45,0,0,0,0,0,0,1,0,37,1,0,0,0.0,0.0,0.0,1,0,33,34,97.1,5,25,0,0,0,0db169ae,Sandro Tonali,Milan,True
Bologna,Milan,1635014700,41,fr FRA,"CM,DM",27-067,45,0,0,0,0,1,0,0,0,40,1,1,3,0.0,0.0,0.0,1,0,28,33,84.8,5,23,0,0,0,59bf127b,Tiemoué Bakayoko,Milan,False
Bologna,Milan,1635014700,5,sn SEN,LB,24-293,84,0,0,0,0,0,0,0,0,70,2,1,0,0.0,0.0,0.0,6,2,53,64,82.8,10,52,7,1,1,f449640d,Fodé Ballo-Touré,Milan,True
Bologna,Milan,1635014700,20,fr FRA,LB,21-140,6,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,1,1,18,18,100.0,0,9,0,0,0,85f7d1be,Pierre Kalulu,Milan,False
Bologna,Milan,1635014700,23,eng ENG,CB,23-308,90,0,0,0,0,0,0,0,0,82,2,3,0,0.0,0.0,0.0,4,1,69,74,93.2,7,59,1,1,0,7edfbb8a,Fikayo Tomori,Milan,True
Bologna,Milan,1635014700,24,dk DEN,CB,32-211,90,0,0,0,0,0,0,0,0,77,2,0,1,0.0,0.0,0.0,2,0,69,71,97.2,4,49,0,0,0,8b8a56ce,Simon Kjær,Milan,True
Bologna,Milan,1635014700,2,it ITA,RB,24-321,90,1,0,0,0,4,1,1,0,105,2,2,3,0.3,0.3,0.0,1,0,75,90,83.3,7,66,6,1,0,2146785a,Davide Calabria,Milan,True
Bologna,Milan,1635014700,1,ro ROU,GK,35-256,90,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,14,15,93.3,0,9,0,0,0,b056e3da,Ciprian Tătărușanu,Milan,True
Atalanta,Udinese,1635071400,9,gw GNB,FW,23-266,90,1,0,0,0,3,1,0,0,27,2,1,1,0.3,0.3,0.3,2,0,8,13,61.5,1,17,1,0,0,ed5c0319,Beto,Udinese,True
Atalanta,Udinese,1635071400,23,ar ARG,LM,25-307,75,0,0,0,0,1,1,1,0,29,3,0,1,0.0,0.0,0.0,1,0,10,17,58.8,3,17,3,0,0,62437b4f,Ignacio Pussetto,Udinese,True
Atalanta,Udinese,1635071400,24,rs SRB,"RM,LM",19-242,15,0,1,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.1,1,1,5,7,71.4,0,3,0,1,0,217c93a1,Lazar Samardzic,Udinese,False
Atalanta,Udinese,1635071400,11,br BRA,CM,26-203,90,0,0,0,0,1,0,0,0,62,1,2,1,0.0,0.0,0.0,3,1,40,54,74.1,4,42,3,0,0,26db8853,Walace,Udinese,True
Atalanta,Udinese,1635071400,6,fr FRA,CM,23-134,63,0,0,0,0,0,0,0,0,24,1,0,1,0.0,0.0,0.2,3,0,17,19,89.5,3,14,0,0,0,22bfb57e,Jean-Victor Makengo,Udinese,True
Atalanta,Udinese,1635071400,5,de GER,CM,31-069,27,0,0,0,0,0,0,0,0,19,2,0,0,0.0,0.0,0.0,0,0,11,15,73.3,2,10,0,0,0,963a328b,Tolgay Arslan,Udinese,False
Atalanta,Udinese,1635071400,16,ar ARG,RM,23-201,63,0,0,0,0,2,0,0,0,19,1,2,1,0.3,0.3,0.0,0,0,7,12,58.3,0,14,2,0,0,23610943,Nahuel Molina,Udinese,True
Atalanta,Udinese,1635071400,7,ng NGA,"RM,FW",25-290,27,0,0,0,0,0,0,0,0,13,0,0,1,0.0,0.0,0.0,1,0,3,6,50.0,0,14,0,0,0,f573a8bf,Isaac Success,Udinese,False
Atalanta,Udinese,1635071400,13,it ITA,LB,18-330,90,0,0,0,0,1,0,0,0,44,4,0,1,0.0,0.0,0.0,2,0,28,36,77.8,2,26,1,1,1,7cd520e8,Destiny Udogie,Udinese,True
Atalanta,Udinese,1635071400,3,br BRA,CB,26-323,90,0,0,0,0,1,1,1,0,37,1,4,2,0.0,0.0,0.0,0,0,19,23,82.6,1,19,0,0,0,92b4758e,Samir Santos,Udinese,True
Atalanta,Udinese,1635071400,17,nl NED,CB,31-173,81,0,0,0,0,0,0,0,0,41,3,3,2,0.0,0.0,0.0,1,0,19,27,70.4,1,23,0,0,0,e33f36d5,Bram Nuytinck,Udinese,True
Atalanta,Udinese,1635071400,45,it ITA,"LM,CB",31-282,9,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,2,0,0,0,d60c26fc,Fernando Forestieri,Udinese,False
Atalanta,Udinese,1635071400,50,br BRA,CB,25-278,90,0,0,0,0,0,0,0,0,54,1,1,5,0.0,0.0,0.0,0,0,33,43,76.7,0,29,1,0,0,19e4eab9,Rodrigo Becão,Udinese,True
Atalanta,Udinese,1635071400,19,dk DEN,RB,30-245,75,0,0,0,0,0,0,0,0,23,0,1,0,0.0,0.0,0.0,2,0,11,19,57.9,1,15,0,0,0,f91e81c9,Jens Stryger Larsen,Udinese,True
Atalanta,Udinese,1635071400,93,fr FRA,RB,19-245,15,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,1,5,2,0,0,28f66c2e,Brandon Soppy,Udinese,False
Atalanta,Udinese,1635071400,1,it ITA,GK,30-236,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,20,33,60.6,0,19,0,0,0,0d422df7,Marco Silvestri,Udinese,True
Fiorentina,Cagliari,1635080400,10,it ITA,FW,29-229,90,0,0,0,0,1,0,0,0,18,1,0,0,0.1,0.1,0.0,1,0,10,13,76.9,3,15,0,1,0,81255c03,João Pedro,Cagliari,True
Fiorentina,Cagliari,1635080400,9,sn SEN,FW,26-230,57,0,0,0,0,0,0,1,0,10,1,0,0,0.0,0.0,0.1,1,0,6,8,75.0,1,8,0,1,1,509a4ccb,Keita Baldé,Cagliari,True
Fiorentina,Cagliari,1635080400,30,it ITA,FW,32-332,33,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,3,8,37.5,0,4,0,0,0,d37b0350,Leonardo Pavoletti,Cagliari,False
Fiorentina,Cagliari,1635080400,18,uy URU,LM,25-300,70,0,0,0,0,2,1,0,0,25,0,0,0,0.1,0.1,0.0,1,0,13,20,65.0,0,17,2,1,1,95facda1,Nahitan Nández,Cagliari,True
Fiorentina,Cagliari,1635080400,33,sk SVK,LM,19-062,20,0,0,0,0,0,0,0,0,10,2,0,1,0.0,0.0,0.0,0,0,4,5,80.0,0,5,0,3,2,aa25ce92,Adam Obert,Cagliari,False
Fiorentina,Cagliari,1635080400,8,ro ROU,CM,25-154,90,0,0,0,0,0,0,1,0,55,3,0,1,0.0,0.0,0.0,0,0,42,48,87.5,3,33,0,2,1,7fac99d4,Răzvan Marin,Cagliari,True
Fiorentina,Cagliari,1635080400,14,it ITA,CM,26-084,57,0,0,0,0,0,0,0,0,24,0,2,0,0.0,0.0,0.0,0,0,11,16,68.8,0,9,0,1,0,7f267d66,Alessandro Deiola,Cagliari,True
Fiorentina,Cagliari,1635080400,27,it ITA,CM,26-231,33,0,0,0,0,0,0,0,0,21,0,2,0,0.0,0.0,0.0,0,0,12,18,66.7,2,12,0,0,0,6cc97b6a,Alberto Grassi,Cagliari,False
Fiorentina,Cagliari,1635080400,25,it ITA,"RB,RM",21-306,57,0,0,0,0,0,0,0,0,40,2,0,0,0.0,0.0,0.0,1,0,32,35,91.4,4,22,0,1,1,ca3db240,Gabriele Zappa,Cagliari,True
Fiorentina,Cagliari,1635080400,20,uy URU,RM,26-135,33,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,5,8,62.5,0,5,0,0,0,7ec7738e,Gastón Pereiro,Cagliari,False
Fiorentina,Cagliari,1635080400,22,gr GRE,LB,28-002,90,0,0,0,0,0,0,0,0,39,2,2,1,0.0,0.0,0.0,0,0,15,27,55.6,0,15,0,0,0,5efc5389,Charalambos Lykogiannis,Cagliari,True
Fiorentina,Cagliari,1635080400,44,it ITA,CB,20-262,90,0,0,0,0,0,0,0,0,31,1,1,1,0.0,0.0,0.0,0,0,18,22,81.8,2,17,0,1,0,f7e2af2c,Andrea Carboni,Cagliari,True
Fiorentina,Cagliari,1635080400,23,it ITA,CB,32-074,90,0,0,0,0,0,0,0,0,67,2,1,1,0.0,0.0,0.0,1,0,53,60,88.3,0,52,0,0,0,7d50454d,Luca Ceppitelli,Cagliari,True
Fiorentina,Cagliari,1635080400,4,uy URU,RB,34-200,23,0,0,0,0,0,0,0,0,12,1,2,0,0.0,0.0,0.0,0,0,6,8,75.0,2,8,0,0,0,e94d79e3,Martín Cáceres,Cagliari,True
Fiorentina,Cagliari,1635080400,12,it ITA,"RB,RM",21-160,67,0,0,0,0,0,0,0,0,30,1,1,0,0.0,0.0,0.0,1,0,18,26,69.2,1,17,0,0,0,e3756e72,Raoul Bellanova,Cagliari,False
Fiorentina,Cagliari,1635080400,28,it ITA,GK,27-118,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,21,39,53.8,0,22,0,0,0,f554e29b,Alessio Cragno,Cagliari,True
Hellas Verona,Lazio,1635080400,17,it ITA,FW,31-246,90,1,0,0,0,2,1,0,0,34,0,0,0,0.2,0.2,0.0,1,0,22,28,78.6,2,18,0,1,0,4431aed2,Ciro Immobile,Lazio,True
Hellas Verona,Lazio,1635080400,9,es ESP,LW,34-088,62,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,1,0,24,29,82.8,2,19,2,0,0,3ca7254a,Pedro,Lazio,True
Hellas Verona,Lazio,1635080400,27,es ESP,LW,18-323,28,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,2,0,7,8,87.5,0,2,1,0,0,919dd4b1,Raúl Moro,Lazio,False
Hellas Verona,Lazio,1635080400,7,br BRA,RW,28-192,90,0,0,0,0,2,0,0,0,60,3,1,1,0.2,0.2,0.0,2,0,28,44,63.6,4,42,9,6,5,9f1893b9,Felipe Anderson,Lazio,True
Hellas Verona,Lazio,1635080400,8,ci CIV,LM,29-013,55,0,0,0,0,0,0,1,0,21,2,1,0,0.0,0.0,0.0,0,0,9,13,69.2,0,9,0,3,1,fdf4b948,Jean-Daniel Akpa-Akpro,Lazio,True
Hellas Verona,Lazio,1635080400,10,es ESP,LM,29-026,35,0,0,0,0,1,1,0,0,30,0,0,1,0.0,0.0,0.2,3,0,17,28,60.7,2,14,1,0,0,5294a83f,Luis Alberto,Lazio,False
Hellas Verona,Lazio,1635080400,6,br BRA,CM,34-288,62,0,0,0,0,0,0,0,0,45,3,2,0,0.0,0.0,0.0,0,0,36,39,92.3,1,9,0,1,1,4c78b5ed,Lucas Leiva,Lazio,True
Hellas Verona,Lazio,1635080400,32,it ITA,CM,27-079,28,0,0,0,0,0,0,0,0,19,1,0,0,0.0,0.0,0.0,0,0,15,17,88.2,0,13,1,0,0,ba3d3bea,Danilo Cataldi,Lazio,False
Hellas Verona,Lazio,1635080400,21,rs SRB,RM,26-239,90,0,1,0,0,2,0,0,0,78,0,1,1,0.2,0.2,0.3,4,2,52,67,77.6,3,26,0,0,0,4e6dbac4,Sergej Milinković-Savić,Lazio,True
Hellas Verona,Lazio,1635080400,23,al ALB,LB,27-246,55,0,0,0,0,0,0,0,0,33,2,1,0,0.0,0.0,0.0,0,0,19,27,70.4,3,15,0,0,0,2f3452eb,Elseid Hysaj,Lazio,True
Hellas Verona,Lazio,1635080400,29,it ITA,RB,27-329,35,0,0,0,0,1,1,0,0,18,1,0,0,0.2,0.2,0.0,0,0,11,15,73.3,1,9,1,1,1,02caf6e0,Manuel Lazzari,Lazio,False
Hellas Verona,Lazio,1635080400,26,ro ROU,CB,35-002,90,0,0,0,0,0,0,0,0,50,1,0,0,0.0,0.0,0.0,0,0,38,47,80.9,4,26,0,0,0,53de807a,Ștefan Radu,Lazio,True
Hellas Verona,Lazio,1635080400,4,es ESP,CB,28-190,90,0,0,0,0,1,1,1,0,82,1,0,1,0.0,0.0,0.0,0,0,65,76,85.5,3,31,1,1,1,f7223718,Patric,Lazio,True
Hellas Verona,Lazio,1635080400,77,me MNE,"RB,LB",29-007,90,0,0,0,0,0,0,0,0,70,0,5,2,0.0,0.0,0.0,1,0,48,61,78.7,2,28,3,0,0,d4535821,Adam Marušić,Lazio,True
Hellas Verona,Lazio,1635080400,25,es ESP,GK,39-054,90,0,0,0,0,0,0,0,0,56,0,0,0,0.0,0.0,0.0,0,0,38,53,71.7,0,26,0,0,0,e358587b,Pepe Reina,Lazio,True
Roma,Napoli,1635091200,9,ng NGA,FW,22-299,90,0,0,0,0,4,0,0,0,25,0,0,0,0.5,0.5,0.0,1,0,8,12,66.7,0,16,1,3,2,8c90fd7a,Victor Osimhen,Napoli,True
Roma,Napoli,1635091200,24,it ITA,LW,30-142,80,0,0,0,0,2,1,0,0,55,2,1,1,0.1,0.1,0.0,3,0,31,47,66.0,6,44,1,4,2,2f557579,Lorenzo Insigne,Napoli,True
Roma,Napoli,1635091200,14,be BEL,LW,34-171,10,0,0,0,0,0,0,1,0,8,1,0,0,0.0,0.0,0.0,0,0,4,7,57.1,1,2,0,0,0,89b2c8a9,Dries Mertens,Napoli,False
Roma,Napoli,1635091200,21,it ITA,RW,28-082,69,0,0,0,0,1,0,0,0,38,1,0,0,0.0,0.0,0.0,1,0,25,32,78.1,4,18,2,1,0,5e861944,Matteo Politano,Napoli,True
Roma,Napoli,1635091200,11,mx MEX,RW,26-086,21,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,2,5,1,3,2,a69e4806,Hirving Lozano,Napoli,False
Roma,Napoli,1635091200,20,pl POL,AM,27-157,69,0,0,0,0,1,0,0,0,47,2,1,0,0.0,0.0,0.1,2,0,32,40,80.0,4,31,3,1,0,a5296e55,Piotr Zieliński,Napoli,True
Roma,Napoli,1635091200,7,mk MKD,AM,22-030,21,0,0,0,0,1,1,0,0,10,0,0,0,0.0,0.0,0.0,1,0,8,9,88.9,0,9,0,1,1,cf007308,Elif Elmas,Napoli,False
Roma,Napoli,1635091200,8,es ESP,DM,25-204,90,0,0,0,0,1,0,0,0,87,2,1,1,0.0,0.0,0.0,4,0,73,78,93.6,15,51,2,0,0,c0c7ff58,Fabián Ruiz Peña,Napoli,True
Roma,Napoli,1635091200,99,cm CMR,DM,25-342,90,0,0,0,0,0,0,0,0,59,2,0,1,0.0,0.0,0.0,2,0,44,48,91.7,3,33,2,8,7,6bb2c084,Andre-Frank Zambo Anguissa,Napoli,True
Roma,Napoli,1635091200,6,pt POR,LB,30-150,90,0,0,0,0,1,0,0,0,73,4,0,0,0.1,0.1,0.1,3,0,53,62,85.5,4,33,1,0,0,0b5a292a,Mário Rui,Napoli,True
Roma,Napoli,1635091200,26,sn SEN,CB,30-126,90,0,0,0,0,0,0,0,0,84,1,2,5,0.0,0.0,0.0,0,0,60,70,85.7,8,59,5,1,0,da974c7b,Kalidou Koulibaly,Napoli,True
Roma,Napoli,1635091200,13,xk KVX,CB,27-242,90,0,0,0,0,0,0,0,0,68,0,1,2,0.0,0.0,0.0,1,0,56,62,90.3,3,48,0,0,0,4b3e1a38,Amir Rrahmani,Napoli,True
Roma,Napoli,1635091200,22,it ITA,RB,28-081,90,0,0,0,0,0,0,0,0,85,2,1,0,0.0,0.0,0.0,0,0,61,73,83.6,6,53,1,2,0,230a2fac,Giovanni Di Lorenzo,Napoli,True
Roma,Napoli,1635091200,25,co COL,GK,33-054,90,0,0,0,0,0,0,0,0,33,0,1,0,0.0,0.0,0.0,0,0,30,32,93.8,0,20,0,0,0,82b1198a,David Ospina,Napoli,True
Internazionale,Juventus,1635101100,44,se SWE,FW,21-182,64,0,0,0,0,1,0,0,0,17,2,0,1,0.0,0.0,0.0,1,0,6,8,75.0,0,13,1,3,1,df3cda47,Dejan Kulusevski,Juventus,True
Internazionale,Juventus,1635101100,22,it ITA,"RM,WB",23-364,26,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,1,0,7,11,63.6,0,9,0,1,0,b0f7e36c,Federico Chiesa,Juventus,False
Internazionale,Juventus,1635101100,9,es ESP,FW,29-001,90,0,0,0,0,2,1,0,0,24,1,0,1,0.1,0.1,0.1,2,1,13,16,81.3,2,14,1,3,1,129af0db,Álvaro Morata,Juventus,True
Internazionale,Juventus,1635101100,20,it ITA,LM,27-250,17,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,1,0,3,4,75.0,0,4,0,0,0,ee93c1a9,Federico Bernardeschi,Juventus,True
Internazionale,Juventus,1635101100,30,uy URU,"LM,CM",24-121,73,0,0,0,0,0,0,0,0,55,3,2,4,0.0,0.0,0.0,2,0,38,45,84.4,6,36,0,0,0,3b8674e6,Rodrigo Bentancur,Juventus,False
Internazionale,Juventus,1635101100,14,us USA,CM,23-057,82,0,0,0,0,1,0,0,0,38,1,3,0,0.0,0.0,0.0,4,0,22,26,84.6,2,20,1,1,1,01c3aff5,Weston McKennie,Juventus,True
Internazionale,Juventus,1635101100,5,br BRA,CM,25-073,8,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,6,0,0,0,48b3dd60,Arthur Melo,Juventus,False
Internazionale,Juventus,1635101100,27,it ITA,CM,23-289,82,0,0,0,0,0,0,0,0,46,2,0,0,0.0,0.0,0.1,2,0,30,43,69.8,8,26,1,1,1,a8a874f1,Manuel Locatelli,Juventus,True
Internazionale,Juventus,1635101100,21,br BRA,AM,19-273,8,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,3,0,0,0,0cf465f2,Kaio Jorge,Juventus,False
Internazionale,Juventus,1635101100,11,co COL,RM,33-151,64,0,0,0,0,1,0,0,0,38,0,1,1,0.0,0.0,0.0,4,0,27,32,84.4,2,24,1,5,2,0ab1f153,Juan Cuadrado,Juventus,True
Internazionale,Juventus,1635101100,10,ar ARG,"FW,AM",27-343,26,1,0,1,1,3,1,0,0,23,0,0,0,0.9,0.1,0.0,3,0,16,19,84.2,2,13,0,2,2,e0921a4f,Paulo Dybala,Juventus,False
Internazionale,Juventus,1635101100,12,br BRA,"LB,WB",30-271,90,0,0,0,0,3,1,1,0,61,0,1,0,0.4,0.4,0.0,2,1,35,44,79.5,2,41,3,1,0,0d82903c,Alex Sandro,Juventus,True
Internazionale,Juventus,1635101100,3,it ITA,CB,37-071,90,0,0,0,0,1,0,1,0,93,2,0,3,0.0,0.0,0.0,2,0,67,81,82.7,7,57,2,0,0,e85fb9b8,Giorgio Chiellini,Juventus,True
Internazionale,Juventus,1635101100,19,it ITA,CB,34-176,90,0,0,0,0,2,0,0,0,82,0,0,0,0.2,0.2,0.0,0,0,65,74,87.8,0,46,0,0,0,52ec54d0,Leonardo Bonucci,Juventus,True
Internazionale,Juventus,1635101100,6,br BRA,"RB,CB",30-101,90,0,0,0,0,1,0,0,0,100,1,1,0,0.0,0.0,0.0,1,0,78,90,86.7,7,54,1,1,0,94b2001f,Danilo,Juventus,True
Internazionale,Juventus,1635101100,1,pl POL,GK,31-189,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,23,25,92.0,0,19,0,0,0,01b8a2b2,Wojciech Szczęsny,Juventus,True
Venezia,Salernitana,1635265800,11,ba BIH,FW,31-157,75,0,0,0,0,2,2,0,0,29,0,0,0,0.3,0.3,0.2,4,1,15,24,62.5,0,8,0,0,0,405f6586,Milan Đurić,Salernitana,True
Venezia,Salernitana,1635265800,25,ng NGA,FW,29-172,15,0,1,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.1,1,0,4,7,57.1,0,3,0,0,0,80dbbd10,Simeon Nwankwo,Salernitana,False
Venezia,Salernitana,1635265800,7,fr FRA,LW,38-202,90,0,1,0,0,3,1,0,0,68,2,0,0,0.2,0.2,0.3,6,1,46,56,82.1,6,43,3,3,2,f61c7c4e,Franck Ribéry,Salernitana,True
Venezia,Salernitana,1635265800,9,it ITA,RW,24-158,75,1,0,0,0,5,1,1,0,34,1,0,0,0.2,0.2,0.0,3,0,11,21,52.4,2,17,0,0,0,bf57eaab,Federico Bonazzoli,Salernitana,True
Venezia,Salernitana,1635265800,15,ci CIV,RW,24-335,15,0,0,0,0,2,0,0,0,6,0,0,0,0.2,0.2,0.0,1,0,2,2,100.0,1,5,2,0,0,ff37d2ef,Cedric Gondo,Salernitana,False
Venezia,Salernitana,1635265800,20,cy CYP,LM,23-269,65,0,0,0,0,2,1,0,0,32,0,0,0,0.1,0.1,0.2,1,0,20,26,76.9,3,14,0,1,0,2a82aa85,Grigoris Kastanos,Salernitana,True
Venezia,Salernitana,1635265800,8,it ITA,"RM,LM",28-243,25,1,0,0,0,1,1,0,0,24,0,0,1,0.1,0.1,0.1,2,0,15,19,78.9,2,8,2,0,0,4b55eb4d,Andrea Schiavone,Salernitana,False
Venezia,Salernitana,1635265800,14,it ITA,CM,31-189,90,0,0,0,0,4,1,1,0,63,0,1,1,0.1,0.1,0.0,5,0,43,53,81.1,6,25,0,0,0,b5c3ff9f,Francesco Di Tacchio,Salernitana,True
Venezia,Salernitana,1635265800,22,ng NGA,"RM,LM",30-157,75,0,0,0,0,0,0,0,0,23,1,0,0,0.0,0.0,0.0,1,0,13,18,72.2,0,10,0,0,0,614c38fb,Joel Obi,Salernitana,True
Venezia,Salernitana,1635265800,24,tn TUN,"LM,RM",25-355,15,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,6,10,60.0,1,4,0,0,0,11962fe7,Wajdi Kechrida,Salernitana,False
Venezia,Salernitana,1635265800,19,it ITA,LB,22-186,90,0,0,0,0,0,0,0,0,86,3,2,3,0.0,0.0,0.0,3,0,60,73,82.2,6,32,1,0,0,8c63fae5,Luca Ranieri,Salernitana,True
Venezia,Salernitana,1635265800,6,no NOR,CB,31-093,90,0,0,0,0,1,0,0,0,88,1,0,1,0.1,0.1,0.0,1,1,70,80,87.5,8,49,2,0,0,6d5e62b0,Stefan Strandberg,Salernitana,True
Venezia,Salernitana,1635265800,23,sk SVK,CB,29-115,85,0,0,0,0,0,0,0,0,73,0,1,0,0.0,0.0,0.0,1,0,63,67,94.0,5,32,1,0,0,0be276c6,Norbert Gyömbér,Salernitana,True
Venezia,Salernitana,1635265800,31,se SWE,CB,31-181,5,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,1,3,0,0,0,173061c0,Riccardo Gagliolo,Salernitana,False
Venezia,Salernitana,1635265800,21,it ITA,RB,22-129,90,0,0,0,0,1,0,1,0,51,0,0,1,0.0,0.0,0.1,3,1,36,48,75.0,3,18,2,2,2,82598b71,Nadir Zortea,Salernitana,True
Venezia,Salernitana,1635265800,72,si SVN,GK,31-142,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,22,24,91.7,0,14,0,0,0,4f8ce0e1,Vid Belec,Salernitana,True
Spezia,Genoa,1635265800,23,it ITA,FW,30-220,90,0,0,0,0,3,1,0,0,34,1,0,0,0.1,0.1,0.0,1,1,9,20,45.0,1,17,1,4,1,d7d32194,Mattia Destro,Genoa,True
Spezia,Genoa,1635265800,20,gh GHA,LM,27-217,45,0,0,0,0,1,0,0,0,27,0,0,0,0.0,0.0,0.0,1,0,10,19,52.6,0,17,2,2,1,7afbd2c3,Caleb Ekuban,Genoa,True
Spezia,Genoa,1635265800,27,it ITA,LM,28-231,45,0,0,0,0,0,0,0,0,28,1,0,0,0.0,0.0,0.1,1,0,15,21,71.4,2,14,0,0,0,2334478a,Stefano Sturaro,Genoa,False
Spezia,Genoa,1635265800,65,it ITA,CM,19-326,90,0,0,0,0,0,0,0,0,73,2,1,1,0.0,0.0,0.0,2,0,52,64,81.3,2,47,1,2,1,e58cbfd5,Nicolò Rovella,Genoa,True
Spezia,Genoa,1635265800,11,ch SUI,CM,36-190,60,0,0,0,0,0,0,0,0,13,2,0,0,0.0,0.0,0.0,1,0,7,11,63.6,3,7,0,0,0,d3d758d8,Valon Behrami,Genoa,True
Spezia,Genoa,1635265800,9,ec ECU,"FW,CM",33-051,30,0,0,0,0,1,0,1,0,13,0,0,0,0.0,0.0,0.0,1,1,5,7,71.4,0,7,1,1,0,93b891d1,Felipe Caicedo,Genoa,False
